,Id,MSSubClass,LotFrontage,LotArea,Alley,LotShape,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice
606,607,20,82.0,12464,,IR2,Mod,CollgCr,1Story,5,5,1996,1996,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0.0,308.0,Gd,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,Gd,Typ,0,,Detchd,2000.0,Unf,576.0,TA,TA,168,0,0,0,0,0,,GdPrv,,0,11,2009,152000.0
607,608,20,78.0,7800,,Reg,Mod,Edwards,2Story,5,8,1948,2002,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,GLQ,603.0,Unf,0.0,293.0,Ex,Y,1112,896,0,2008,1.0,0.0,3,0,3,1,Ex,Typ,0,,Attchd,1948.0,Unf,230.0,TA,TA,103,0,0,0,0,0,,,,0,8,2006,225000.0
608,609,70,78.0,12168,,Reg,Mod,Crawfor,2Story,8,6,1934,1998,BrkFace,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,428.0,Unf,0.0,537.0,TA,Y,1940,1254,0,3194,0.0,0.0,2,1,4,1,TA,Typ,2,Gd,Basment,1934.0,Unf,380.0,TA,TA,0,0,0,0,0,0,,,,0,9,2007,359100.0
609,610,20,61.0,7943,,Reg,Gtl,Sawyer,1Story,4,5,1961,1961,VinylSd,VinylSd,BrkCmn,192.0,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,126.0,Gd,Y,1029,0,0,1029,1.0,0.0,1,0,3,1,TA,Typ,0,,Attchd,1961.0,Unf,261.0,TA,TA,64,0,39,0,0,0,,,,0,4,2007,118500.0
610,611,60,,11050,,Reg,Gtl,CollgCr,2Story,9,5,2000,2000,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,904.0,Unf,0.0,536.0,Ex,Y,1476,677,0,2153,1.0,0.0,2,1,3,1,Ex,Typ,2,Ex,Attchd,2000.0,Fin,736.0,TA,TA,253,142,0,0,0,0,,,,0,5,2009,313000.0
611,612,80,,10395,,IR1,Gtl,NWAmes,SLvl,6,6,1978,1978,HdBoard,HdBoard,BrkFace,233.0,TA,TA,CBlock,Gd,TA,Av,ALQ,605.0,Unf,0.0,427.0,TA,Y,1032,0,0,1032,0.0,1.0,2,0,3,1,TA,Typ,1,TA,Attchd,1978.0,Unf,564.0,TA,TA,0,0,0,0,0,0,,MnPrv,Shed,500,7,2007,148000.0
612,613,60,,11885,,Reg,Gtl,CollgCr,2Story,8,5,2001,2001,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,Ex,Y,1299,573,0,1872,1.0,0.0,2,1,3,1,Ex,Typ,1,TA,BuiltIn,2001.0,RFn,531.0,TA,TA,160,122,0,0,0,0,,,,0,11,2009,261500.0
613,614,20,70.0,8402,,Reg,Gtl,Mitchel,1Story,5,5,2007,2007,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,Ex,Y,1120,0,0,1120,0.0,0.0,1,0,3,1,TA,Typ,0,,,,,0.0,,,0,30,0,0,0,0,,,,0,12,2007,147000.0
614,615,180,21.0,1491,,Reg,Gtl,MeadowV,SFoyer,4,6,1972,1972,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,GLQ,480.0,0.0,Ex,Y,630,0,0,630,1.0,0.0,1,0,1,1,TA,Typ,0,,,,,0.0,,,96,24,0,0,0,0,,,,0,5,2010,75500.0
615,616,85,80.0,8800,,Reg,Gtl,NAmes,SFoyer,6,7,1963,1963,MetalSd,MetalSd,BrkFace,156.0,TA,Gd,PConc,TA,TA,Gd,GLQ,763.0,Unf,0.0,173.0,Ex,Y,1054,0,0,1054,1.0,0.0,1,0,3,1,Gd,Typ,0,,Attchd,1963.0,RFn,480.0,TA,TA,120,0,0,0,0,0,,MnPrv,,0,5,2010,137500.0
616,617,60,,7861,,IR1,Gtl,Gilbert,2Story,6,5,2002,2003,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,457.0,Unf,0.0,326.0,Ex,Y,807,702,0,1509,1.0,0.0,2,1,3,1,Gd,Typ,1,Gd,Attchd,2002.0,Fin,393.0,TA,TA,100,75,0,0,0,0,,,,0,6,2006,183200.0
617,618,45,59.0,7227,,Reg,Mod,NAmes,1.5Unf,6,6,1954,1954,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,832.0,Gd,Y,832,0,0,832,0.0,0.0,1,0,2,1,Gd,Typ,0,,Detchd,1962.0,Unf,528.0,TA,TA,0,0,0,0,0,0,,,,0,6,2008,105500.0
618,619,20,90.0,11694,,Reg,Gtl,NridgHt,1Story,9,5,2007,2007,CemntBd,CmentBd,BrkFace,452.0,Ex,TA,PConc,Ex,TA,Av,GLQ,48.0,Unf,0.0,1774.0,Ex,Y,1828,0,0,1828,0.0,0.0,2,0,3,1,Gd,Typ,1,Gd,Attchd,2007.0,Unf,774.0,TA,TA,0,108,0,0,260,0,,,,0,7,2007,314813.0
619,620,60,85.0,12244,,Reg,Gtl,Timber,2Story,8,5,2003,2003,VinylSd,VinylSd,Stone,226.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,871.0,Unf,0.0,611.0,Ex,Y,1482,780,0,2262,1.0,0.0,2,1,4,1,Gd,Typ,2,Gd,Attchd,2003.0,Fin,749.0,TA,TA,168,0,0,0,0,0,,,,0,8,2008,305000.0
620,621,30,45.0,8248,Grvl,Reg,Gtl,Edwards,1Story,3,3,1914,1950,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,41.0,Unf,0.0,823.0,TA,N,864,0,0,864,1.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,0,0,100,0,0,0,,,,0,9,2008,67000.0
621,622,60,90.0,10800,,Reg,Gtl,NWAmes,2Story,6,7,1974,1997,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,956.0,Rec,182.0,384.0,TA,Y,1548,1066,0,2614,0.0,0.0,2,1,4,1,TA,Typ,1,TA,Attchd,1974.0,RFn,624.0,TA,TA,38,243,0,0,0,0,,,,0,6,2008,240000.0
622,623,20,71.0,7064,,Reg,Gtl,Sawyer,1Story,5,6,1977,1977,Plywood,Plywood,BrkFace,153.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,Unf,0.0,420.0,TA,Y,980,0,0,980,0.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1986.0,Unf,484.0,TA,TA,192,0,0,0,0,0,,,,0,7,2009,135000.0
623,624,160,,2117,,Reg,Gtl,Somerst,2Story,6,5,2000,2000,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,420.0,Unf,0.0,336.0,Ex,Y,756,756,0,1512,0.0,0.0,2,1,2,1,Gd,Typ,1,TA,Detchd,2000.0,Unf,440.0,TA,TA,0,32,0,0,0,0,,,,0,6,2007,168500.0
624,625,60,80.0,10400,,Reg,Gtl,NWAmes,2Story,6,5,1972,1972,VinylSd,VinylSd,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0.0,485.0,Gd,Y,1012,778,0,1790,1.0,0.0,1,2,4,1,TA,Min2,1,TA,Attchd,1972.0,RFn,484.0,TA,TA,148,0,0,0,147,0,,,,0,11,2006,165150.0
625,626,20,87.0,10000,,IR1,Gtl,NAmes,1Story,6,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1116.0,TA,Y,1116,0,0,1116,0.0,0.0,1,1,3,1,TA,Typ,0,,Attchd,1962.0,Unf,440.0,TA,TA,0,0,0,0,385,0,,,,0,2,2010,160000.0
626,627,20,,12342,,IR1,Gtl,NAmes,1Story,5,5,1960,1978,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,978.0,TA,Y,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,Min1,1,TA,Attchd,1960.0,RFn,286.0,TA,TA,0,0,36,0,0,0,,GdWo,Shed,600,8,2007,139900.0
627,628,80,80.0,9600,,Reg,Gtl,NAmes,SLvl,6,6,1955,1972,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,674.0,LwQ,132.0,350.0,Ex,Y,1520,0,0,1520,1.0,0.0,1,0,3,1,TA,Typ,2,Gd,Basment,1955.0,RFn,364.0,TA,TA,0,0,189,0,0,0,,,,0,3,2010,153000.0
628,629,60,70.0,11606,,IR1,Sev,NAmes,2Story,5,5,1969,1969,Plywood,Plywood,BrkFace,192.0,TA,TA,PConc,Gd,TA,Av,Rec,650.0,Unf,0.0,390.0,TA,Y,1040,1040,0,2080,0.0,1.0,1,2,5,1,Fa,Typ,2,TA,Attchd,1969.0,Unf,504.0,TA,TA,335,0,0,0,0,0,,,,0,9,2007,135000.0
629,630,80,82.0,9020,,Reg,Gtl,NAmes,SLvl,6,5,1964,1964,Plywood,Wd Sdng,BrkFace,259.0,TA,TA,CBlock,TA,TA,Gd,GLQ,624.0,Rec,336.0,288.0,TA,Y,1350,0,0,1350,1.0,0.0,1,1,3,1,TA,Typ,0,,Attchd,1964.0,RFn,520.0,TA,TA,176,0,0,0,0,0,,GdPrv,,0,6,2008,168500.0
630,631,70,50.0,9000,Grvl,Reg,Gtl,OldTown,2Story,5,6,1880,1991,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,636.0,TA,Y,1089,661,0,1750,0.0,0.0,1,0,3,1,Ex,Typ,0,,Detchd,1937.0,Unf,240.0,Fa,Po,0,0,293,0,0,0,,MnPrv,,0,6,2006,124000.0
631,632,120,34.0,4590,,Reg,Gtl,NridgHt,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,108.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,24.0,Unf,0.0,1530.0,Ex,Y,1554,0,0,1554,0.0,0.0,2,0,2,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,627.0,TA,TA,156,73,0,0,0,0,,,,0,8,2007,209500.0
632,633,20,85.0,11900,,Reg,Gtl,NWAmes,1Story,7,5,1977,1977,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,822.0,Unf,0.0,564.0,TA,Y,1411,0,0,1411,0.0,0.0,2,0,3,1,TA,Typ,1,TA,Attchd,1977.0,Fin,544.0,TA,TA,192,0,0,0,0,0,,,,0,4,2009,82500.0
633,634,20,80.0,9250,,Reg,Gtl,NAmes,1Story,5,7,1954,2005,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,480.0,LwQ,468.0,108.0,TA,Y,1056,0,0,1056,0.0,1.0,1,0,3,1,TA,Typ,0,,Attchd,1954.0,Unf,260.0,TA,TA,390,0,0,0,0,0,,,,0,7,2007,139400.0
634,635,90,64.0,6979,,Reg,Gtl,OldTown,SFoyer,6,5,1980,1980,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,1056.0,Unf,0.0,0.0,Gd,Y,1056,0,0,1056,2.0,0.0,0,0,0,2,TA,Typ,0,,Detchd,1980.0,Unf,576.0,TA,TA,264,56,0,0,0,0,,GdPrv,Shed,600,6,2010,144000.0
635,636,190,60.0,10896,Pave,Reg,Gtl,SWISU,2.5Fin,6,7,1914,1995,VinylSd,VinylSd,None,0.0,Fa,TA,CBlock,TA,Fa,No,LwQ,256.0,Unf,0.0,1184.0,Ex,Y,1440,1440,515,3395,0.0,0.0,2,0,8,2,Fa,Typ,0,,,,,0.0,,,0,110,0,0,0,0,,,,0,3,2007,200000.0
636,637,30,51.0,6120,,Reg,Gtl,BrkSide,1Story,2,3,1936,1950,AsbShng,AsbShng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,264.0,Fa,N,800,0,0,800,0.0,0.0,1,0,1,1,Fa,Maj1,1,Po,,,,0.0,,,0,0,0,0,0,0,,,,0,1,2009,60000.0
637,638,190,50.0,6000,,Reg,Gtl,OldTown,1.5Fin,5,4,1954,1954,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,811.0,TA,Y,811,576,0,1387,0.0,0.0,2,0,3,2,Gd,Typ,0,,BuiltIn,1954.0,Unf,256.0,TA,TA,0,0,0,0,0,0,,,,0,11,2009,93000.0
638,639,30,67.0,8777,,Reg,Gtl,Edwards,1Story,5,7,1910,1950,MetalSd,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,Gd,Y,796,0,0,796,0.0,0.0,1,0,2,1,TA,Typ,0,,,,,0.0,,,328,0,164,0,0,0,,MnPrv,,0,5,2008,85000.0
639,640,120,53.0,3982,,Reg,Gtl,Blmngtn,1Story,8,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,1154.0,Unf,0.0,366.0,Ex,Y,1567,0,0,1567,1.0,0.0,2,0,1,1,Ex,Typ,1,Gd,Attchd,2006.0,Fin,648.0,TA,TA,312,0,0,0,0,0,,,,0,10,2006,264561.0
640,641,120,62.0,12677,,IR1,Gtl,NridgHt,1Story,8,5,2003,2004,MetalSd,MetalSd,BrkFace,472.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1218.0,Unf,0.0,300.0,Ex,Y,1518,0,0,1518,0.0,0.0,1,1,1,1,Ex,Typ,1,Gd,Attchd,2003.0,RFn,588.0,TA,TA,185,140,0,0,0,0,,,,0,4,2008,274000.0
641,642,60,,7050,,Reg,Gtl,Somerst,2Story,7,5,2001,2001,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,738.0,Unf,0.0,319.0,Ex,Y,1057,872,0,1929,1.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,2001.0,Fin,650.0,TA,TA,0,235,0,0,0,0,,,,0,5,2007,226000.0
642,643,80,75.0,13860,,Reg,Gtl,NAmes,SLvl,8,7,1972,1995,Plywood,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1410.0,Unf,0.0,542.0,Gd,Y,2000,704,0,2704,1.0,0.0,2,1,4,1,Ex,Typ,3,TA,Attchd,1972.0,Fin,538.0,TA,TA,269,111,0,0,0,0,,MnPrv,,0,7,2009,345000.0
643,644,60,80.0,10793,,Reg,Gtl,NWAmes,2Story,5,5,1969,1969,WdShing,HdBoard,BrkFace,263.0,TA,TA,CBlock,TA,TA,No,Rec,493.0,BLQ,287.0,0.0,Ex,Y,780,840,0,1620,0.0,0.0,2,1,4,1,TA,Min1,0,,Attchd,1969.0,Fin,462.0,TA,TA,208,0,0,0,0,0,,GdWo,,0,4,2007,152000.0
644,645,20,85.0,9187,,Reg,Gtl,Somerst,1Story,9,5,2009,2009,CemntBd,CmentBd,Stone,162.0,Ex,TA,PConc,Ex,TA,Mn,GLQ,1121.0,Unf,0.0,645.0,Ex,Y,1766,0,0,1766,1.0,0.0,2,1,2,1,Ex,Typ,1,Gd,Attchd,2009.0,Fin,478.0,TA,TA,195,130,0,0,0,0,,,,0,10,2009,370878.0
645,646,20,,10530,,IR1,Gtl,NAmes,1Story,6,5,1971,1971,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,TA,Y,981,0,0,981,1.0,0.0,1,1,3,1,TA,Typ,0,,Detchd,1979.0,Unf,576.0,TA,TA,0,312,40,0,0,0,,,,0,3,2007,143250.0
646,647,20,60.0,7200,,Reg,Gtl,NAmes,1Story,5,5,1950,1950,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,Gd,Y,1048,0,0,1048,0.0,0.0,1,0,3,1,TA,Min1,0,,Detchd,1950.0,Unf,420.0,TA,TA,0,27,0,0,0,0,,,,0,7,2008,98300.0
647,648,20,85.0,10452,,IR1,Gtl,Edwards,1Story,6,5,1953,1953,Wd Sdng,Wd Sdng,Stone,216.0,TA,TA,CBlock,TA,TA,Mn,Rec,500.0,Unf,0.0,594.0,Ex,Y,1094,0,0,1094,0.0,0.0,1,0,3,1,TA,Typ,2,Gd,Attchd,1953.0,RFn,495.0,TA,TA,0,0,0,0,287,0,,,,0,6,2008,155000.0
648,649,60,70.0,7700,,Reg,Gtl,NAmes,2Story,6,5,1966,1966,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,TA,Y,1051,788,0,1839,0.0,0.0,1,1,4,1,TA,Typ,1,TA,Attchd,1966.0,Unf,442.0,TA,TA,0,124,216,0,0,0,,,,0,6,2010,155000.0
649,650,180,21.0,1936,,Reg,Gtl,MeadowV,SFoyer,4,6,1970,1970,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,131.0,GLQ,499.0,0.0,Gd,Y,630,0,0,630,1.0,0.0,1,0,1,1,TA,Typ,0,,,,,0.0,,,0,0,0,0,0,0,,MnPrv,,0,12,2007,84500.0
650,651,60,65.0,8125,,Reg,Gtl,Somerst,2Story,7,6,2007,2007,CemntBd,CmentBd,,,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,813.0,Ex,Y,822,843,0,1665,0.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2007.0,RFn,562.0,TA,TA,0,0,0,0,0,0,,,,0,5,2008,205950.0
651,652,70,60.0,9084,,Reg,Gtl,Edwards,2Story,4,5,1940,1950,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,755.0,TA,Y,755,755,0,1510,1.0,0.0,1,0,4,1,TA,Typ,1,Gd,Detchd,1940.0,Unf,296.0,Fa,Po,120,0,0,0,0,0,,MnPrv,,0,10,2009,108000.0
652,653,60,70.0,8750,,Reg,Gtl,CollgCr,2Story,7,5,1996,1996,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,880.0,Ex,Y,909,807,0,1716,0.0,0.0,2,1,2,1,Gd,Typ,1,TA,Attchd,1996.0,RFn,512.0,TA,TA,0,120,0,0,0,0,,,,0,7,2009,191000.0
653,654,50,60.0,10320,Grvl,Reg,Gtl,IDOTRR,1.5Fin,6,7,1906,1995,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,Ex,Y,756,713,0,1469,0.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1906.0,Unf,216.0,TA,TA,57,0,239,0,0,0,,MnPrv,,0,6,2008,135000.0
654,655,20,91.0,10437,,IR1,Gtl,NoRidge,1Story,8,6,1995,1995,MetalSd,MetalSd,BrkFace,660.0,Gd,Gd,PConc,Gd,TA,Gd,GLQ,1696.0,Unf,0.0,413.0,Ex,Y,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,Typ,1,TA,Attchd,1995.0,Fin,839.0,TA,TA,236,46,0,0,0,0,,,,0,8,2008,350000.0
655,656,160,21.0,1680,,Reg,Gtl,BrDale,2Story,6,5,1971,1971,HdBoard,ImStucc,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,TA,Y,525,567,0,1092,0.0,0.0,1,1,3,1,TA,Typ,0,,Detchd,1971.0,Unf,264.0,TA,TA,0,0,0,0,0,0,,,,0,3,2010,88000.0
656,657,20,72.0,10007,,IR1,Gtl,NAmes,1Story,5,7,1959,2006,HdBoard,HdBoard,BrkFace,54.0,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,247.0,Ex,Y,1053,0,0,1053,1.0,0.0,1,1,3,1,Gd,Typ,0,,Attchd,1959.0,RFn,312.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,8,2008,145500.0
657,658,70,60.0,7200,,Reg,Mod,Crawfor,2Story,7,6,1931,2000,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,TA,Y,851,651,0,1502,0.0,0.0,1,1,3,1,TA,Typ,1,Gd,Attchd,1931.0,RFn,270.0,TA,TA,0,0,112,0,0,0,,MnPrv,,0,2,2008,149000.0
658,659,50,78.0,17503,,Reg,Gtl,NAmes,1.5Fin,6,5,1948,1950,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,TA,Y,912,546,0,1458,0.0,1.0,1,0,3,1,TA,Typ,1,Gd,Attchd,1948.0,Unf,330.0,TA,TA,192,0,0,0,0,0,,,,0,1,2010,97500.0
659,660,20,75.0,9937,,Reg,Gtl,Edwards,1Story,5,7,1964,1999,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,BLQ,637.0,Unf,0.0,849.0,Ex,Y,1486,0,0,1486,1.0,0.0,1,0,3,1,TA,Typ,0,,Detchd,1968.0,Fin,480.0,TA,TA,0,0,0,0,0,0,,MnPrv,,0,3,2009,167000.0
660,661,60,,12384,,Reg,Gtl,NWAmes,2Story,7,7,1976,1976,Plywood,Plywood,BrkFace,233.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,793.0,TA,Y,1142,793,0,1935,0.0,0.0,2,1,3,1,TA,Typ,1,TA,Attchd,1976.0,RFn,550.0,TA,TA,0,113,252,0,0,0,,,,0,11,2007,197900.0
661,662,60,52.0,46589,,IR2,Gtl,NoRidge,2Story,8,7,1994,2005,VinylSd,VinylSd,BrkFace,528.0,Gd,TA,PConc,Gd,Gd,No,GLQ,1361.0,Rec,180.0,88.0,Ex,Y,1686,762,0,2448,1.0,0.0,2,1,4,1,Gd,Typ,1,TA,Attchd,1994.0,RFn,711.0,TA,TA,517,76,0,0,0,0,,,,0,7,2009,402000.0
662,663,20,120.0,13560,,Reg,Gtl,NAmes,1Story,6,3,1968,1968,Wd Sdng,Wd Sdng,BrkFace,216.0,TA,TA,CBlock,Fa,Fa,No,Unf,0.0,Unf,0.0,1392.0,Gd,Y,1392,0,0,1392,1.0,0.0,1,0,2,1,TA,Maj2,2,TA,Attchd,1968.0,RFn,576.0,TA,TA,0,0,240,0,0,0,,,,0,7,2009,110000.0
663,664,85,90.0,10012,,Reg,Gtl,Edwards,SFoyer,4,5,1972,1972,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,180.0,38.0,TA,Y,1181,0,0,1181,1.0,0.0,2,0,3,1,TA,Typ,0,,Detchd,1974.0,RFn,588.0,TA,TA,0,0,180,0,0,0,,MnPrv,,0,4,2008,137500.0
664,665,20,49.0,20896,,IR2,Gtl,Somerst,1Story,8,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1721.0,Unf,0.0,356.0,Ex,Y,2097,0,0,2097,1.0,0.0,1,1,1,1,Ex,Typ,1,Ex,Attchd,2005.0,Fin,1134.0,TA,TA,192,267,0,0,0,0,,,,0,1,2006,423000.0
665,666,60,106.0,11194,,IR1,Gtl,Gilbert,2Story,8,5,2000,2000,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,Ex,Y,1454,482,0,1936,0.0,0.0,2,1,3,1,Gd,Typ,1,TA,Attchd,2000.0,RFn,504.0,TA,TA,188,124,0,0,0,0,,,,0,11,2006,230500.0
666,667,60,,18450,,IR1,Gtl,NAmes,2Story,6,5,1965,1979,Plywood,Plywood,BrkCmn,113.0,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,723.0,111.0,TA,Y,1465,915,0,2380,0.0,0.0,2,1,3,1,TA,Sev,1,Po,CarPort,1965.0,Unf,596.0,TA,TA,0,265,0,0,0,0,,,,0,8,2007,129000.0
667,668,20,65.0,8125,,Reg,Gtl,SawyerW,1Story,6,5,1994,1998,HdBoard,HdBoard,BrkFace,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138.0,Unf,0.0,270.0,Ex,Y,1679,0,0,1679,1.0,0.0,2,0,3,1,Gd,Typ,1,Fa,Attchd,1994.0,RFn,575.0,TA,TA,224,42,0,0,0,0,,,,0,10,2008,193500.0
668,669,20,,14175,,Reg,Mod,Sawyer,1Story,5,6,1956,1987,CemntBd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,988.0,Unf,0.0,200.0,Gd,Y,1437,0,0,1437,1.0,0.0,1,1,3,1,TA,Min2,1,TA,Detchd,1999.0,Unf,576.0,TA,TA,304,0,0,0,0,0,,,,0,11,2006,168000.0
669,670,30,80.0,11600,,Reg,Gtl,Crawfor,1Story,4,5,1922,1950,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,700.0,Ex,Y,1180,0,0,1180,0.0,0.0,1,0,2,1,Fa,Typ,1,Gd,Detchd,1922.0,Unf,252.0,TA,Fa,0,0,67,0,0,0,,,,0,7,2006,137500.0
670,671,60,64.0,8633,,Reg,Gtl,CollgCr,2Story,6,5,2005,2005,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,Ex,Y,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,Typ,0,,Attchd,2005.0,Fin,540.0,TA,TA,100,35,0,0,0,0,,,,0,2,2009,173500.0
671,672,70,54.0,6629,,Reg,Gtl,Edwards,2Story,6,6,1925,1950,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,TA,N,697,672,0,1369,1.0,0.0,2,0,3,1,TA,Typ,0,,Detchd,1930.0,Unf,300.0,TA,TA,147,0,0,0,0,0,,,,0,7,2009,103600.0
672,673,20,,11250,,IR1,Gtl,Veenker,1Story,6,6,1977,1977,Plywood,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,No,ALQ,767.0,Unf,0.0,441.0,TA,Y,1208,0,0,1208,1.0,0.0,1,1,3,1,TA,Typ,1,TA,Attchd,1977.0,RFn,546.0,TA,TA,198,42,0,0,0,0,,,,0,6,2006,165000.0
673,674,20,110.0,14442,,Reg,Gtl,Crawfor,1Story,6,7,1957,2004,CemntBd,CmentBd,BrkFace,106.0,TA,TA,PConc,TA,TA,No,GLQ,1186.0,Unf,0.0,291.0,Ex,Y,1839,0,0,1839,1.0,0.0,2,0,3,1,Gd,Typ,2,TA,Attchd,1957.0,Fin,416.0,TA,TA,0,87,0,0,200,0,,,,0,6,2007,257500.0
