Id,MSSubClass,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,GarageFinish,GarageCars,GarageArea,EnclosedPorch,YrSold,SalePrice
1189,60,CollgCr,7,5,2002,2002,Gd,Gd,831,831,1660,2,1,Gd,RFn,2,493,0,2009,195000
1190,60,Gilbert,7,5,1999,1999,TA,TA,994,1028,1804,2,1,Gd,Fin,2,442,0,2010,189000
1191,190,Mitchel,4,4,1961,1975,TA,TA,1249,1622,1622,1,1,TA,Fin,4,1356,0,2007,168000
1192,160,Somerst,8,5,1999,2000,Gd,Gd,776,764,1441,2,1,Gd,Unf,2,492,0,2007,174000
1193,50,OldTown,5,8,1925,1994,TA,TA,702,842,1472,1,1,Gd,Unf,1,250,84,2007,125000
1194,120,Mitchel,6,5,1999,1999,TA,Ex,1224,1224,1224,2,1,TA,Fin,2,402,0,2009,165000
1195,60,Sawyer,6,7,1969,1969,TA,TA,663,663,1352,1,1,TA,Fin,1,299,0,2010,158000
1196,60,Gilbert,6,5,2005,2005,TA,Gd,728,728,1456,2,1,Gd,Fin,2,400,0,2008,176000
1197,60,Gilbert,7,5,2006,2006,Gd,Gd,879,879,1863,2,1,Gd,Fin,3,660,0,2006,219210
1198,75,OldTown,7,6,1916,1950,TA,TA,815,815,1690,1,1,TA,Unf,1,225,330,2006,144000
1199,20,CollgCr,7,5,2001,2001,Gd,Gd,1212,1212,1212,2,1,Gd,RFn,2,573,0,2009,178000
1200,20,Sawyer,4,5,1963,1979,TA,TA,1051,1382,1382,1,1,TA,Unf,2,459,0,2006,148000
1201,20,NAmes,4,5,1970,1970,TA,TA,864,864,864,1,1,TA,Unf,1,280,0,2006,116050
1202,60,CollgCr,7,5,1998,1998,TA,Gd,866,866,1779,2,1,Gd,RFn,2,546,0,2009,197900
1203,50,BrkSide,5,8,1925,1997,TA,TA,884,884,1348,1,1,TA,Unf,1,216,208,2009,117000
1204,20,CollgCr,7,5,2000,2001,Gd,Gd,1630,1630,1630,2,1,Gd,Unf,2,451,0,2009,213000
1205,20,NWAmes,5,6,1975,1975,TA,Gd,1056,1074,1074,1,1,TA,RFn,2,495,0,2006,153500
1206,20,SawyerW,7,7,1990,1991,Gd,Gd,2158,2196,2196,2,1,Gd,RFn,3,701,0,2009,271900
1207,20,SawyerW,4,4,1966,1966,TA,TA,1056,1056,1056,1,1,TA,Unf,1,384,0,2006,107000
1208,20,CollgCr,6,5,2003,2003,Gd,Gd,1682,1700,1700,2,1,Gd,RFn,2,544,0,2006,200000
1209,20,NAmes,5,7,1962,1980,TA,TA,931,1283,1283,1,1,TA,Unf,2,506,0,2008,140000
1210,20,Somerst,8,5,2006,2006,Gd,Ex,1660,1660,1660,2,1,Gd,RFn,2,500,0,2006,290000
1211,60,SawyerW,6,5,1992,1992,Gd,Gd,1055,1055,1845,2,1,Gd,RFn,2,462,0,2010,189000
1212,50,Gilbert,8,7,1988,2005,Gd,Gd,559,1080,1752,2,1,TA,RFn,2,492,0,2010,164000
1213,30,Edwards,4,6,1941,1950,TA,TA,672,672,672,1,1,TA,Unf,1,234,0,2009,113000
1214,80,Sawyer,4,9,1965,2001,TA,TA,648,960,960,0,1,TA,Unf,1,364,0,2006,145000
1215,85,NAmes,5,5,1962,1962,TA,TA,925,999,999,1,1,TA,Unf,1,300,0,2006,134500
1216,20,Sawyer,5,5,1966,1966,TA,TA,894,894,894,1,1,TA,RFn,1,384,0,2007,125000
1217,90,Sawyer,6,5,1978,1978,TA,NA,0,1318,1902,2,2,TA,Unf,2,539,0,2010,112000
1218,20,Somerst,8,5,2009,2009,Gd,Gd,1300,1314,1314,2,1,Gd,RFn,2,552,0,2009,229456
1219,50,BrkSide,4,5,1947,1950,TA,NA,0,672,912,1,1,TA,NA,0,0,0,2006,80500
1220,160,BrDale,6,5,1971,1971,TA,TA,672,672,1218,1,1,TA,NA,0,0,0,2006,91500
1221,20,NAmes,5,5,1964,1964,TA,TA,912,912,912,1,1,TA,Unf,1,288,0,2006,115000
1222,20,Sawyer,5,5,1968,1968,TA,TA,952,1211,1211,1,1,TA,Unf,1,322,0,2008,134000
1223,50,NAmes,6,6,1949,1950,TA,TA,1040,1168,1846,2,1,TA,Unf,1,315,0,2007,143000
1224,20,NAmes,5,3,1951,1951,TA,TA,2136,2136,2136,2,1,TA,Unf,2,528,0,2006,137900
1225,60,Gilbert,7,5,2004,2005,Gd,Gd,788,788,1490,2,1,Gd,Fin,2,388,0,2008,184000
1226,80,NAmes,6,8,1958,1958,TA,TA,588,1138,1138,1,1,TA,RFn,1,264,0,2007,145000
1227,60,Somerst,6,5,2007,2007,Gd,Gd,894,894,1933,2,1,Gd,Fin,3,668,0,2008,214000
1228,20,NAmes,5,8,1965,2008,TA,TA,912,912,912,1,1,Gd,Unf,2,576,0,2008,147000
1229,120,NridgHt,9,5,2008,2008,Ex,Ex,1702,1702,1702,1,1,Ex,Fin,3,1052,0,2008,367294
1230,80,NAmes,5,5,1960,1960,TA,TA,1075,1507,1507,2,1,TA,Unf,1,404,0,2008,127000
1231,90,Sawyer,5,5,1977,1977,TA,Gd,1361,1361,2620,2,2,TA,RFn,2,600,145,2007,190000
1232,90,NAmes,5,6,1962,1962,TA,TA,1106,1190,1190,1,1,TA,Unf,2,540,0,2006,132500
1233,90,NAmes,4,5,1962,1962,TA,NA,0,1224,1224,2,2,TA,Unf,2,462,0,2007,101800
1234,20,NAmes,5,5,1959,1959,TA,TA,1188,1188,1188,1,1,TA,RFn,2,531,0,2010,142000
1235,70,SWISU,5,6,1911,1950,TA,TA,940,1024,1964,1,1,TA,NA,0,0,0,2008,130000
1236,70,Crawfor,5,5,1914,1950,TA,Gd,747,892,1784,1,1,TA,Unf,1,180,0,2006,138887
1237,160,NridgHt,7,5,2003,2003,Gd,Gd,764,764,1626,2,1,Gd,RFn,2,474,0,2010,175500
1238,60,CollgCr,7,5,2004,2005,Gd,Gd,847,847,1948,2,1,Gd,Fin,2,434,0,2006,195000
1239,20,SawyerW,6,5,2005,2005,Gd,Gd,1141,1141,1141,1,1,TA,Unf,2,484,0,2006,142500
1240,20,Timber,8,5,2006,2006,Gd,Gd,1476,1484,1484,2,1,Ex,RFn,2,472,0,2007,265900
1241,60,CollgCr,7,5,2003,2003,Gd,Gd,884,884,1768,2,1,Gd,RFn,2,543,0,2008,224900
1242,20,Somerst,7,6,2007,2007,Gd,Gd,1689,1689,1689,2,1,Gd,RFn,3,954,0,2007,248328
1243,85,NWAmes,7,6,1974,1974,TA,Gd,1053,1173,1173,2,1,Gd,RFn,2,528,0,2010,170000
1244,20,NridgHt,10,5,2006,2006,Ex,Ex,2076,2076,2076,2,1,Ex,Fin,3,850,0,2006,465000
1245,70,Crawfor,8,7,1929,1950,TA,Gd,792,792,1517,1,1,Gd,Unf,2,400,0,2006,230000
1246,80,NWAmes,6,7,1984,2003,TA,Gd,585,1140,1868,3,1,TA,Fin,2,477,0,2007,178000
1247,60,Somerst,7,5,2005,2006,Gd,Gd,756,756,1553,2,1,Gd,RFn,2,615,0,2006,186500
1248,80,Mitchel,6,5,1976,1976,TA,TA,1012,1034,1034,1,1,TA,Unf,3,888,0,2010,169900
1249,75,OldTown,6,5,1917,1950,TA,Gd,735,1134,2058,1,1,TA,Unf,2,396,259,2008,129500
1250,20,NAmes,5,7,1950,1950,TA,TA,876,988,988,1,1,TA,Unf,1,276,0,2007,119000
1251,20,NAmes,7,5,1968,1968,Gd,TA,2110,2110,2110,2,1,Ex,Fin,2,522,0,2010,244000
1252,120,NridgHt,7,5,2003,2003,Gd,Gd,1405,1405,1405,2,1,Gd,RFn,2,478,0,2006,171750
1253,20,Mitchel,5,6,1968,1968,TA,TA,864,874,874,1,1,TA,RFn,1,288,0,2009,130000
1254,60,Veenker,7,7,1974,2003,Gd,TA,1192,1516,2167,2,1,Gd,RFn,2,518,0,2007,294000
1255,60,Edwards,7,5,2003,2004,Gd,Gd,746,760,1656,2,1,Gd,Fin,2,397,0,2008,165400
1256,50,BrkSide,6,6,1931,1950,TA,TA,884,959,1367,1,1,TA,Unf,1,560,0,2007,127500
1257,20,NoRidge,8,5,1994,1994,Gd,Gd,1986,1987,1987,2,1,Gd,Fin,2,691,0,2008,301500
1258,30,Edwards,5,8,1922,1950,TA,Fa,864,864,864,1,1,TA,NA,0,0,0,2009,99900
1259,80,Gilbert,7,5,2005,2005,Gd,Gd,856,1166,1166,2,1,Gd,Fin,2,400,0,2008,190000
1260,20,NAmes,6,8,1969,1969,TA,Gd,1054,1054,1054,1,1,TA,Unf,2,460,0,2008,151000
1261,60,Gilbert,6,5,1999,1999,TA,Gd,841,892,1675,2,1,TA,Fin,2,502,0,2009,181000
1262,20,NAmes,5,6,1956,1956,TA,TA,1050,1050,1050,1,1,TA,Unf,1,338,0,2009,128900
1263,50,ClearCr,4,5,1957,1989,TA,TA,1104,1104,1788,1,1,TA,Unf,1,304,0,2009,161500
1264,70,BrkSide,6,6,1919,1950,TA,TA,764,1060,1824,1,1,TA,Unf,2,520,126,2007,180500
1265,120,NAmes,6,5,1998,1999,Gd,Gd,1405,1337,1337,2,1,Gd,Fin,2,511,0,2008,181000
1266,160,Somerst,7,5,1999,1999,Gd,Gd,691,713,1452,2,1,Gd,Unf,2,506,0,2006,183900
1267,190,OldTown,7,4,1910,1950,Fa,TA,925,964,1889,1,2,TA,Unf,1,308,264,2007,122000
1268,20,Timber,9,5,2008,2009,Ex,Ex,2002,2018,2018,2,1,Ex,Fin,3,746,0,2010,378500
1269,50,Crawfor,8,9,1935,1997,TA,TA,728,1968,3447,3,1,Gd,Unf,3,1014,0,2008,381000
1270,50,NAmes,5,5,1958,1958,TA,TA,874,874,1524,1,1,TA,Unf,1,315,0,2007,144000
1271,40,ClearCr,7,6,1979,1979,Gd,Gd,1332,1332,1524,0,1,Gd,Fin,2,586,0,2010,260000
1272,20,NWAmes,6,7,1968,1968,TA,TA,1489,1489,1489,2,1,Gd,RFn,2,462,0,2009,185750
1273,20,Sawyer,5,6,1965,1965,TA,TA,935,935,935,1,1,TA,Unf,1,288,0,2006,137000
1274,80,Edwards,6,7,1959,2006,TA,TA,1019,1357,1357,1,1,Ex,RFn,1,312,0,2008,177000
1275,50,Crawfor,5,6,1910,2003,TA,TA,661,661,1250,2,1,TA,Unf,2,552,81,2007,139000
1276,90,NAmes,5,5,1948,1950,TA,TA,928,928,1920,2,2,TA,Unf,2,400,0,2007,137000
1277,60,NWAmes,6,6,1972,1972,TA,TA,723,735,1395,1,1,TA,Unf,2,497,0,2009,162000
1278,80,NWAmes,6,5,1967,1976,TA,Gd,1680,1724,1724,1,1,TA,RFn,2,480,0,2009,197900
1279,60,CollgCr,8,5,2002,2002,Gd,Gd,1128,1128,2031,2,1,Gd,RFn,2,577,0,2008,237000
1280,50,IDOTRR,4,4,1920,1950,TA,TA,698,698,1128,1,1,TA,RFn,2,528,164,2010,68400
1281,20,CollgCr,7,5,2002,2002,Gd,Gd,1573,1573,1573,2,1,Gd,RFn,2,544,0,2009,227000
1282,20,Timber,7,5,1990,1990,TA,Gd,1309,1339,1339,2,1,TA,Fin,2,484,0,2006,180000
1283,20,CollgCr,5,7,1977,2008,TA,Gd,1040,1040,1040,2,1,Gd,Unf,2,484,0,2009,150500
1284,90,Mitchel,6,5,1971,1971,TA,TA,912,912,1824,2,2,TA,NA,0,0,0,2010,139000
1285,50,SWISU,6,7,1919,1990,TA,TA,804,1699,2447,2,1,Gd,Unf,1,336,42,2010,169000
1286,50,BrkSide,6,6,1939,1950,TA,TA,780,825,1412,1,1,TA,Unf,1,280,0,2009,132500
1287,20,NWAmes,6,5,1963,1963,TA,TA,1328,1328,1328,1,1,TA,Unf,2,528,0,2010,143000
1288,20,ClearCr,5,5,1964,1964,TA,TA,1624,1582,1582,2,1,TA,Unf,2,390,0,2006,190000
1289,120,StoneBr,8,5,2000,2000,Gd,Gd,1501,1659,1659,2,1,Ex,Fin,2,499,0,2009,278000
1290,60,NridgHt,8,5,2006,2006,Gd,Gd,1085,1120,1970,2,1,Ex,Fin,3,753,0,2006,281000
1291,80,NAmes,5,7,1964,1964,TA,TA,1152,1152,1152,1,1,TA,RFn,2,484,0,2010,180500
1292,160,BrDale,5,7,1972,1972,TA,TA,630,630,1302,2,1,TA,Unf,1,264,0,2009,119500
1293,70,OldTown,5,4,1892,1965,TA,TA,994,1378,2372,2,2,TA,RFn,1,432,0,2009,107500
1294,60,NWAmes,7,5,1976,1976,TA,Gd,832,832,1664,2,1,TA,RFn,2,528,0,2006,162900
1295,20,Edwards,5,7,1955,1990,TA,TA,864,864,864,1,1,TA,Unf,2,572,0,2006,115000
1296,20,NAmes,5,5,1968,1968,TA,TA,1052,1052,1052,1,1,TA,RFn,1,288,0,2006,138500
1297,20,NAmes,5,6,1963,1963,TA,TA,1120,1128,1128,2,1,TA,RFn,2,525,123,2008,155000
1298,180,Edwards,6,5,2005,2006,TA,Gd,547,1072,1072,2,1,TA,Fin,2,525,0,2006,140000
1299,60,Edwards,10,5,2008,2008,Ex,Ex,6110,4692,5642,2,1,Ex,Fin,2,1418,0,2008,160000
1300,20,NAmes,5,7,1959,1994,TA,TA,1246,1246,1246,1,1,Gd,RFn,1,305,0,2010,154000
1301,60,Gilbert,7,5,1999,1999,Gd,Gd,978,1005,1983,2,1,Gd,Fin,2,490,0,2009,225000
1302,70,Crawfor,6,7,1942,1950,TA,TA,771,753,1494,1,1,Gd,Unf,1,213,0,2009,177500
1303,60,NoRidge,8,5,1994,1994,Gd,Gd,1165,1203,2526,2,1,Gd,RFn,3,844,0,2006,290000
1304,20,Somerst,7,5,2005,2005,Gd,Gd,1616,1616,1616,2,1,Gd,RFn,3,834,0,2006,232000
1305,160,Edwards,7,5,2004,2004,Gd,Gd,976,976,1708,2,1,Gd,Unf,2,380,0,2006,130000
1306,20,NridgHt,9,5,2006,2007,Gd,Ex,1652,1652,1652,2,1,Ex,Fin,2,840,0,2009,325000
1307,120,NridgHt,7,5,2005,2006,Gd,Gd,1368,1368,1368,2,1,Gd,RFn,2,474,0,2006,202500
1308,20,CollgCr,5,5,1994,1995,TA,Gd,990,990,990,1,1,TA,Unf,2,480,0,2009,138000
1309,20,OldTown,5,7,1948,2005,TA,TA,924,1122,1122,1,1,Gd,Unf,2,528,0,2008,147000
1310,20,SawyerW,6,5,1991,1991,TA,Gd,1278,1294,1294,2,1,Gd,RFn,2,496,0,2008,179200
1311,20,Crawfor,7,8,1959,2002,Gd,Gd,1902,1902,1902,2,1,Ex,Fin,2,567,162,2010,335000
1312,20,CollgCr,7,5,2005,2007,Gd,Gd,1274,1274,1274,2,1,Gd,RFn,2,508,0,2007,203000
1313,60,NoRidge,8,5,1990,1990,Gd,Ex,1453,1453,2810,2,1,Gd,RFn,2,750,0,2007,302000
1314,60,NoRidge,9,5,1999,1999,Gd,Gd,1393,1422,2599,2,1,Gd,Fin,3,779,0,2010,333168
1315,20,Edwards,4,6,1954,1954,TA,TA,948,948,948,1,1,TA,Unf,1,280,0,2007,119000
1316,60,NAmes,6,5,1969,1969,TA,Fa,952,1092,2112,2,1,TA,Unf,2,576,0,2008,206900
1317,20,CollgCr,8,5,2008,2008,Gd,Ex,1622,1630,1630,2,1,Ex,RFn,3,860,0,2009,295493
1318,120,Somerst,7,5,2006,2007,Gd,Ex,1352,1352,1352,2,1,Gd,RFn,2,466,0,2007,208900
1319,20,CollgCr,8,5,2001,2002,Gd,Gd,1753,1787,1787,2,1,Gd,RFn,3,748,0,2006,275000
1320,20,Edwards,4,5,1954,1954,TA,TA,864,948,948,1,1,TA,Unf,1,248,0,2007,111000
1321,20,NAmes,6,3,1957,1957,TA,TA,1478,1478,1478,1,1,TA,RFn,2,442,0,2009,156500
1322,20,BrkSide,3,6,1949,1950,TA,NA,0,720,720,1,1,TA,Unf,1,287,0,2008,72500
1323,60,NoRidge,7,5,1992,1992,Gd,Gd,750,1061,1923,2,1,Gd,RFn,2,564,0,2010,190000
1324,30,BrkSide,4,7,1940,1950,Fa,TA,420,708,708,1,1,Fa,NA,0,0,0,2009,82500
1325,20,Somerst,8,5,2006,2007,Gd,Ex,1795,1795,1795,2,1,Gd,RFn,3,895,0,2007,147000
1326,30,IDOTRR,4,4,1922,1950,TA,TA,796,796,796,1,1,TA,NA,0,0,100,2008,55000
1327,30,Edwards,3,6,1931,2006,TA,TA,544,774,774,1,1,Gd,NA,0,0,286,2007,79000
1328,20,Mitchel,5,9,1982,2008,Gd,TA,816,816,816,1,1,Gd,Unf,1,264,0,2008,130500
1329,50,OldTown,6,7,1920,1950,Gd,Gd,1510,1584,2792,2,1,TA,Unf,2,520,0,2008,256000
1330,60,Gilbert,7,5,1998,1998,TA,Gd,935,955,1632,2,1,TA,Fin,2,462,0,2006,176500
1331,20,Somerst,8,5,2006,2006,Gd,Gd,1588,1588,1588,2,1,Gd,RFn,3,825,0,2007,227000
1332,80,CollgCr,5,5,1976,1976,TA,TA,911,954,954,1,1,TA,Unf,2,576,0,2006,132500
1333,20,Edwards,4,6,1938,1958,TA,TA,816,816,816,1,1,TA,Unf,1,288,0,2009,100000
1334,50,IDOTRR,5,6,1938,1995,TA,TA,803,803,1360,1,1,Gd,Unf,1,297,190,2006,125500
1335,160,BrDale,5,6,1970,1970,TA,TA,765,765,1365,1,1,TA,Unf,2,440,0,2009,125000
1336,20,NWAmes,6,5,1977,1977,TA,Gd,1350,1334,1334,2,1,TA,RFn,2,630,0,2009,167900
1337,90,NWAmes,5,5,1973,1973,TA,TA,1656,1656,1656,2,2,TA,Unf,2,506,0,2008,135000
1338,30,OldTown,4,4,1941,1950,TA,TA,693,693,693,1,1,Fa,NA,0,0,0,2006,52500
1339,60,CollgCr,7,5,2002,2002,Gd,Gd,916,920,1861,2,1,Gd,RFn,2,492,0,2006,200000
1340,20,CollgCr,5,7,1972,1972,TA,TA,864,864,864,1,1,TA,RFn,1,288,0,2006,128500
1341,20,NAmes,4,5,1971,1971,TA,TA,858,872,872,1,1,TA,Unf,4,480,0,2007,123000
1342,20,SawyerW,6,5,2003,2004,TA,Gd,1114,1114,1114,1,1,Gd,Unf,2,576,0,2008,155000
1343,60,CollgCr,8,5,2002,2002,Gd,Gd,1284,1284,2169,2,1,Gd,RFn,2,647,0,2007,228500
1344,50,Crawfor,6,6,1928,1950,TA,TA,896,1172,1913,1,1,TA,Unf,2,342,0,2009,177000
1345,60,CollgCr,7,5,2006,2006,Gd,Gd,728,728,1456,2,1,Gd,Fin,2,440,0,2007,155835
1346,30,OldTown,4,4,1920,1950,TA,TA,960,960,960,1,1,Fa,Unf,1,308,168,2007,108500
1347,20,NWAmes,7,7,1968,2003,TA,TA,1568,2156,2156,2,1,TA,RFn,2,508,0,2006,262500
1348,20,Timber,8,5,2006,2007,Gd,Ex,1732,1776,1776,2,1,Gd,Fin,3,712,0,2007,283463
1349,20,SawyerW,7,5,1998,1998,Gd,Gd,1482,1494,1494,2,1,Gd,RFn,2,514,0,2007,215000
1350,70,OldTown,8,5,1872,1987,TA,TA,684,938,2358,2,1,TA,NA,0,0,20,2008,122000
1351,90,NAmes,5,5,1969,1969,TA,TA,1248,1338,2634,2,2,TA,Unf,4,968,0,2009,200000
1352,60,NAmes,6,6,1962,1962,TA,TA,858,858,1716,1,1,TA,Fin,2,490,0,2008,171000
1353,50,BrkSide,6,9,1937,2000,Gd,TA,698,786,1176,1,1,TA,Unf,2,624,0,2009,134900
1354,50,NoRidge,8,5,1995,1996,Gd,Gd,2033,2053,3238,2,1,Gd,Fin,3,666,0,2010,410000
1355,60,CollgCr,7,5,2000,2000,Gd,Gd,992,992,1865,2,1,Gd,RFn,3,839,0,2008,235000
1356,80,NWAmes,7,6,1968,1992,TA,TA,570,1222,1920,3,1,Gd,RFn,2,487,0,2006,170000
1357,20,NAmes,5,5,1966,1966,TA,TA,864,892,892,1,1,TA,RFn,1,264,0,2008,110000
1358,20,NAmes,5,6,1971,2008,TA,TA,1078,1078,1078,1,1,TA,Fin,2,500,0,2010,149900
1359,160,Somerst,6,5,2000,2000,Gd,Gd,756,769,1573,2,1,Gd,Unf,2,440,0,2010,177500
1360,20,NridgHt,9,5,2004,2005,Gd,Ex,1980,1980,1980,2,1,Ex,Fin,3,770,0,2006,315000
1361,70,SWISU,5,6,1921,1998,TA,TA,612,990,2601,3,1,TA,RFn,2,621,301,2008,189000
1362,20,StoneBr,7,5,2005,2005,Gd,Ex,1530,1530,1530,2,1,Gd,Fin,2,430,0,2009,260000
1363,50,NAmes,4,4,1920,2007,TA,TA,715,1281,1738,2,1,TA,Unf,1,368,0,2009,104900
1364,60,Gilbert,6,5,2006,2007,TA,Gd,616,616,1412,2,1,Gd,Fin,2,432,0,2007,156932
1365,160,Somerst,7,5,2005,2005,Gd,Gd,600,520,1200,2,1,Gd,RFn,2,480,0,2006,144152
1366,60,Somerst,7,5,2000,2000,Gd,Gd,814,814,1674,2,1,Gd,RFn,2,663,0,2010,216000
1367,60,CollgCr,7,5,1999,1999,Gd,Gd,873,882,1790,2,1,Gd,RFn,2,588,0,2008,193000
1368,160,MeadowV,5,6,1977,1977,TA,TA,757,925,1475,2,1,TA,RFn,1,336,0,2006,127000
1369,120,CollgCr,6,5,2003,2004,Gd,Gd,848,848,848,1,1,Gd,Fin,2,420,0,2009,144000
1370,20,CollgCr,8,5,2003,2003,Gd,Gd,1657,1668,1668,2,1,Gd,Fin,2,502,0,2010,232000
1371,50,OldTown,4,6,1920,1950,Fa,TA,840,840,1374,1,1,TA,Fin,1,338,198,2009,105000
1372,80,NAmes,6,6,1955,1996,TA,TA,992,1661,1661,1,1,Gd,RFn,1,377,0,2008,165500
1373,60,CollgCr,7,6,1998,1998,TA,Gd,1108,1108,2097,2,1,Gd,RFn,2,583,0,2006,274300
1374,20,NoRidge,10,5,2001,2002,Ex,Ex,2633,2633,2633,2,1,Ex,RFn,3,804,0,2007,466500
1375,60,Somerst,7,5,2005,2005,Gd,Gd,1026,1026,1958,2,1,Gd,Fin,3,936,0,2008,250000
1376,20,Timber,8,5,2007,2007,Gd,Gd,1571,1571,1571,2,1,Gd,Fin,3,722,0,2007,239000
1377,30,SWISU,6,5,1930,1950,TA,Gd,768,790,790,1,1,TA,Unf,1,160,0,2008,91000
1378,50,Edwards,5,5,1941,1960,TA,TA,984,984,1604,2,1,TA,Unf,2,660,0,2009,117000
1379,160,BrDale,6,5,1973,1973,TA,TA,483,483,987,1,1,TA,Unf,1,264,0,2006,83000
1380,80,Timber,5,5,2006,2007,TA,Gd,384,754,1394,2,1,Gd,Fin,2,400,0,2008,167500
1381,30,Edwards,3,3,1914,1950,TA,TA,864,864,864,1,1,TA,Unf,1,200,96,2010,58500
1382,20,NAmes,6,7,1970,1970,TA,TA,1205,2117,2117,2,1,TA,Fin,2,550,0,2008,237500
1383,70,OldTown,7,7,1920,1950,TA,Fa,596,998,1762,1,1,Gd,Unf,2,576,221,2006,157000
1384,30,Sawyer,5,7,1918,2007,TA,TA,816,1416,1416,2,1,Gd,Unf,2,576,112,2007,112000
1385,50,Edwards,6,5,1939,1950,TA,TA,560,698,1258,1,1,TA,Unf,1,280,0,2009,105000
1386,50,IDOTRR,4,8,1922,2007,TA,TA,796,796,1154,1,1,Gd,Unf,1,240,0,2010,125500
1387,60,NWAmes,7,5,1978,1978,TA,Gd,1392,1392,2784,3,1,Gd,RFn,2,564,0,2006,250000
1388,50,OldTown,6,7,1916,1950,TA,TA,714,1664,2526,2,1,Gd,Unf,1,216,0,2007,136000
1389,20,Gilbert,9,5,2006,2007,Ex,Ex,1746,1746,1746,2,1,Ex,Fin,3,758,0,2009,377500
1390,50,BrkSide,6,6,1941,1950,TA,TA,735,869,1218,1,1,TA,Unf,2,440,0,2007,131000
1391,20,CollgCr,7,5,2000,2000,Gd,Gd,1525,1525,1525,2,1,Gd,RFn,2,541,0,2006,235000
1392,90,NAmes,5,5,1967,1967,TA,TA,1584,1584,1584,2,2,TA,Unf,3,792,0,2009,124000
1393,85,NAmes,5,5,1967,1967,TA,TA,864,900,900,1,1,TA,RFn,1,288,0,2006,123000
1394,190,OldTown,6,7,1905,2000,TA,Fa,482,1221,1912,2,2,TA,Unf,2,672,212,2008,163000
1395,120,Blmngtn,7,5,2006,2006,Gd,Gd,1356,1500,1500,2,1,Gd,Fin,3,648,0,2006,246578
1396,60,Timber,8,5,2005,2006,Gd,Gd,1094,1133,2482,2,1,Gd,Fin,3,642,0,2007,281213
1397,20,Timber,5,5,1948,1950,TA,TA,747,1687,1687,1,1,TA,Unf,2,572,50,2010,160000
1398,70,BrkSide,5,8,1920,2004,TA,TA,939,939,1513,1,1,TA,Unf,1,180,150,2007,137500
1399,50,NAmes,5,4,1950,1982,TA,TA,1208,1136,1904,1,1,TA,Unf,1,240,168,2009,138000
1400,50,SWISU,6,6,1925,1990,TA,TA,976,1160,1608,2,1,Gd,Unf,1,216,0,2009,137450
1401,50,BrkSide,6,7,1929,1950,TA,TA,862,950,1158,1,1,TA,RFn,1,208,112,2008,120000
1402,60,Gilbert,6,5,2004,2004,TA,TA,839,864,1593,2,1,TA,Fin,2,398,0,2008,193000
1403,20,CollgCr,7,5,2006,2006,Gd,Gd,1286,1294,1294,2,1,Gd,RFn,2,662,0,2006,193879
1404,20,Somerst,8,5,2007,2007,Gd,Gd,1485,1464,1464,2,1,Gd,Unf,3,754,0,2007,282922
1405,50,OldTown,3,4,1915,1950,TA,TA,672,694,1214,1,1,TA,Unf,3,936,160,2006,105000
1406,120,Crawfor,8,5,2004,2005,Gd,Ex,1594,1646,1646,2,1,Gd,Fin,2,482,0,2008,275000
1407,85,CollgCr,5,7,1972,2007,TA,Gd,768,768,768,1,1,TA,Unf,2,396,0,2009,133000
1408,20,Mitchel,5,5,1985,1985,TA,TA,833,833,833,1,1,TA,NA,0,0,0,2009,112000
1409,70,OldTown,4,7,1910,1950,TA,Fa,622,741,1363,1,1,TA,Unf,2,528,0,2010,125500
1410,60,NWAmes,7,6,1986,1991,TA,Gd,791,1236,2093,2,1,TA,Fin,2,542,0,2008,215000
1411,60,CollgCr,7,5,2001,2001,Gd,Gd,944,944,1840,2,1,Gd,RFn,2,622,0,2009,230000
1412,50,NAmes,6,8,1950,2005,TA,TA,856,1112,1668,1,1,TA,Unf,1,271,0,2009,140000
1413,90,NAmes,4,5,1949,1950,TA,NA,0,1040,1040,2,2,TA,Unf,2,420,0,2009,90000
1414,20,SawyerW,8,5,2005,2006,Gd,Gd,1844,1844,1844,2,1,Gd,Fin,2,620,0,2009,257000
1415,50,BrkSide,6,7,1923,2000,TA,TA,833,1053,1848,1,1,Gd,Unf,2,370,0,2008,207000
1416,120,Blmngtn,7,5,2007,2007,Gd,Gd,1386,1569,1569,2,1,Gd,RFn,3,660,0,2009,175900
1417,190,OldTown,4,6,1885,1950,TA,TA,777,1246,2290,2,2,TA,Unf,2,560,114,2010,122500
1418,60,NoRidge,8,5,1998,1998,Gd,Gd,1284,1310,2450,2,1,Gd,Fin,3,1069,0,2009,340000
1419,20,NAmes,5,5,1963,1963,TA,TA,1144,1144,1144,1,1,TA,Unf,1,336,0,2008,124000
1420,20,Crawfor,6,5,1969,1969,Gd,TA,1844,1844,1844,2,1,Gd,RFn,2,540,216,2006,223000
1421,60,NWAmes,6,6,1968,1968,TA,TA,708,708,1416,2,1,TA,RFn,2,776,0,2006,179900
1422,120,NPkVill,6,5,1977,1977,TA,Gd,1069,1069,1069,2,1,TA,RFn,2,440,0,2010,127500
1423,120,CollgCr,6,5,2003,2003,Gd,Gd,848,848,848,1,1,Gd,Fin,2,420,0,2008,136500
